@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
17.402656,1.257168,1.016066,0.47843,0.736789,0.517141,0.179086,0.121503,0.146465,0.04471,0.038251,0.024046,0.088352,0.30789,0.034844,0.066724,0.054915,0.116958,0.09075,0.033051,0.17835,0.072594,0.185246,0.18061,0.215141,0.010788,0.102275,0.091721,0.137555,0.189056,0.109202,0.092717,0.0933,0.092717,0.109202,0.189056,0.137555,0.091721,0.102275,0.010788,0.215141,0.18061,0.185246,0.072594,0.17835,0.033051,0.09075,0.116958,0.054915,0.066724,0.034844,0.30789,0.088352,0.024046,0.038251,0.04471,0.146465,0.121503,0.179086,0.517141,0.736789,0.47843,1.016066,1.257168,0.363448,standing
17.968596,0.765511,0.442169,1.106714,1.16334,0.695304,0.146077,0.113945,0.2694,0.152837,0.19399,0.10568,0.099556,0.281779,0.254979,0.068093,0.074348,0.075645,0.155376,0.163544,0.219479,0.031798,0.015893,0.011293,0.007262,0.109789,0.130289,0.050426,0.027474,0.054259,0.028469,0.00989,0.047483,0.00989,0.028469,0.054259,0.027474,0.050426,0.130289,0.109789,0.007262,0.011293,0.015893,0.031798,0.219479,0.163544,0.155376,0.075645,0.074348,0.068093,0.254979,0.281779,0.099556,0.10568,0.19399,0.152837,0.2694,0.113945,0.146077,0.695304,1.16334,1.106714,0.442169,0.765511,0.417042,standing
17.206352,0.782988,0.174728,0.987686,0.325248,0.217148,0.023378,0.270334,0.18275,0.068321,0.191316,0.137448,0.117694,0.287622,0.112457,0.140596,0.207016,0.050332,0.073458,0.004908,0.071728,0.083005,0.039737,0.104006,0.067154,0.059135,0.097092,0.030652,0.052816,0.08514,0.066938,0.030626,0.024512,0.030626,0.066938,0.08514,0.052816,0.030652,0.097092,0.059135,0.067154,0.104006,0.039737,0.083005,0.071728,0.004908,0.073458,0.050332,0.207016,0.140596,0.112457,0.287622,0.117694,0.137448,0.191316,0.068321,0.18275,0.270334,0.023378,0.217148,0.325248,0.987686,0.174728,0.782988,0.346833,standing
17.842137,0.343015,1.283013,0.511076,0.469245,0.431366,0.189101,0.301108,0.119326,0.293397,0.100576,0.091053,0.113061,0.189492,0.265109,0.123011,0.043199,0.235237,0.268892,0.096557,0.122928,0.153614,0.126771,0.120425,0.093682,0.150218,0.209373,0.073223,0.163178,0.112895,0.106677,0.060569,0.029875,0.060569,0.106677,0.112895,0.163178,0.073223,0.209373,0.150218,0.093682,0.120425,0.126771,0.153614,0.122928,0.096557,0.268892,0.235237,0.043199,0.123011,0.265109,0.189492,0.113061,0.091053,0.100576,0.293397,0.119326,0.301108,0.189101,0.431366,0.469245,0.511076,1.283013,0.343015,0.348157,standing
19.912726,0.570846,1.397162,0.155426,1.190776,0.384621,0.046397,0.128833,0.123567,0.20293,0.038506,0.303075,0.185169,0.121458,0.135006,0.14881,0.090149,0.261297,0.240698,0.077081,0.222357,0.206929,0.120466,0.202142,0.042937,0.242849,0.087372,0.305999,0.029562,0.201854,0.155322,0.157129,0.046641,0.157129,0.155322,0.201854,0.029562,0.305999,0.087372,0.242849,0.042937,0.202142,0.120466,0.206929,0.222357,0.077081,0.240698,0.261297,0.090149,0.14881,0.135006,0.121458,0.185169,0.303075,0.038506,0.20293,0.123567,0.128833,0.046397,0.384621,1.190776,0.155426,1.397162,0.570846,0.416186,standing
19.06735,1.126084,1.321094,0.765869,0.729465,0.32993,0.265444,0.209054,0.332269,0.061607,0.106822,0.069538,0.256665,0.237798,0.119852,0.253419,0.125574,0.128706,0.090201,0.067061,0.121608,0.09287,0.178635,0.08206,0.068796,0.085276,0.128563,0.107903,0.253663,0.082544,0.094718,0.20615,0.295743,0.20615,0.094718,0.082544,0.253663,0.107903,0.128563,0.085276,0.068796,0.08206,0.178635,0.09287,0.121608,0.067061,0.090201,0.128706,0.125574,0.253419,0.119852,0.237798,0.256665,0.069538,0.106822,0.061607,0.332269,0.209054,0.265444,0.32993,0.729465,0.765869,1.321094,1.126084,0.454598,standing
17.540592,0.435875,0.420746,0.118993,0.775936,1.012938,0.295485,0.097305,0.178819,0.155108,0.121645,0.502883,0.166612,0.110249,0.215406,0.038336,0.193189,0.132587,0.128858,0.173584,0.127315,0.174484,0.053438,0.070235,0.123126,0.041423,0.088368,0.08551,0.115496,0.083635,0.094094,0.104973,0.015953,0.104973,0.094094,0.083635,0.115496,0.08551,0.088368,0.041423,0.123126,0.070235,0.053438,0.174484,0.127315,0.173584,0.128858,0.132587,0.193189,0.038336,0.215406,0.110249,0.166612,0.502883,0.121645,0.155108,0.178819,0.097305,0.295485,1.012938,0.775936,0.118993,0.420746,0.435875,0.399924,standing
19.282381,0.790683,1.441377,1.104006,0.499491,0.682535,0.650752,0.146519,0.143567,0.010084,0.096228,0.031741,0.266875,0.164799,0.044618,0.101723,0.2176,0.232309,0.083755,0.107401,0.171346,0.08575,0.092521,0.039646,0.110225,0.055976,0.057255,0.009241,0.068976,0.033345,0.044006,0.004759,0.016176,0.004759,0.044006,0.033345,0.068976,0.009241,0.057255,0.055976,0.110225,0.039646,0.092521,0.08575,0.171346,0.107401,0.083755,0.232309,0.2176,0.101723,0.044618,0.164799,0.266875,0.031741,0.096228,0.010084,0.143567,0.146519,0.650752,0.682535,0.499491,1.104006,1.441377,0.790683,0.434091,standing
17.64425,0.507435,0.342341,1.255691,0.301655,0.688697,0.418334,0.372132,0.334495,0.304524,0.287555,0.322806,0.127058,0.065694,0.26394,0.348938,0.035909,0.073625,0.091986,0.067774,0.18667,0.042827,0.12711,0.049802,0.045479,0.119402,0.113332,0.133129,0.107569,0.140692,0.10503,0.182755,0.080684,0.182755,0.10503,0.140692,0.107569,0.133129,0.113332,0.119402,0.045479,0.049802,0.12711,0.042827,0.18667,0.067774,0.091986,0.073625,0.035909,0.348938,0.26394,0.065694,0.127058,0.322806,0.287555,0.304524,0.334495,0.372132,0.418334,0.688697,0.301655,1.255691,0.342341,0.507435,0.356977,standing
17.885565,0.826225,0.561975,0.79075,0.136179,0.446505,0.552142,0.408565,0.341923,0.136589,0.411976,0.189796,0.16706,0.274553,0.156444,0.327193,0.111376,0.079378,0.163848,0.129307,0.189762,0.154199,0.086703,0.178212,0.159832,0.28099,0.313955,0.325612,0.102438,0.095895,0.423229,0.099732,0.060759,0.099732,0.423229,0.095895,0.102438,0.325612,0.313955,0.28099,0.159832,0.178212,0.086703,0.154199,0.189762,0.129307,0.163848,0.079378,0.111376,0.327193,0.156444,0.274553,0.16706,0.189796,0.411976,0.136589,0.341923,0.408565,0.552142,0.446505,0.136179,0.79075,0.561975,0.826225,0.379594,standing
17.187712,0.559242,0.657376,0.839157,0.532814,0.431997,0.26792,0.314795,0.390363,0.150904,0.102466,0.272188,0.17309,0.239825,0.154139,0.352263,0.200847,0.106627,0.137265,0.138648,0.103644,0.158005,0.117549,0.212414,0.087984,0.054286,0.15291,0.158363,0.135223,0.311546,0.296988,0.199445,0.042327,0.199445,0.296988,0.311546,0.135223,0.158363,0.15291,0.054286,0.087984,0.212414,0.117549,0.158005,0.103644,0.138648,0.137265,0.106627,0.200847,0.352263,0.154139,0.239825,0.17309,0.272188,0.102466,0.150904,0.390363,0.314795,0.26792,0.431997,0.532814,0.839157,0.657376,0.559242,0.406782,standing
17.723151,0.519781,1.28928,0.773572,0.815232,0.391827,0.132421,0.167589,0.117702,0.220139,0.07572,0.1674,0.275356,0.183755,0.00605,0.141581,0.124496,0.221371,0.234318,0.176874,0.062163,0.234694,0.112651,0.120554,0.052627,0.079099,0.046798,0.06211,0.020172,0.042865,0.026255,0.019818,0.005989,0.019818,0.026255,0.042865,0.020172,0.06211,0.046798,0.079099,0.052627,0.120554,0.112651,0.234694,0.062163,0.176874,0.234318,0.221371,0.124496,0.141581,0.00605,0.183755,0.275356,0.1674,0.07572,0.220139,0.117702,0.167589,0.132421,0.391827,0.815232,0.773572,1.28928,0.519781,0.377399,standing
17.817934,0.846491,0.468545,0.771885,0.434396,0.438389,0.47877,0.324293,0.070109,0.405458,0.050659,0.177742,0.139734,0.08828,0.253982,0.170983,0.216023,0.152285,0.025025,0.042315,0.119072,0.234465,0.08839,0.052036,0.073836,0.059431,0.061226,0.045326,0.056344,0.013127,0.067019,0.043718,0.073399,0.043718,0.067019,0.013127,0.056344,0.045326,0.061226,0.059431,0.073836,0.052036,0.08839,0.234465,0.119072,0.042315,0.025025,0.152285,0.216023,0.170983,0.253982,0.08828,0.139734,0.177742,0.050659,0.405458,0.070109,0.324293,0.47877,0.438389,0.434396,0.771885,0.468545,0.846491,0.367258,standing
16.177281,0.240211,0.388576,0.731754,0.236316,0.305811,0.3396,0.084441,0.137989,0.308412,0.13263,0.146971,0.047107,0.031575,0.023292,0.087902,0.076458,0.110951,0.157255,0.108443,0.133225,0.080429,0.085842,0.159897,0.257588,0.207284,0.085821,0.224753,0.092572,0.097822,0.111185,0.144905,0.148424,0.144905,0.111185,0.097822,0.092572,0.224753,0.085821,0.207284,0.257588,0.159897,0.085842,0.080429,0.133225,0.108443,0.157255,0.110951,0.076458,0.087902,0.023292,0.031575,0.047107,0.146971,0.13263,0.308412,0.137989,0.084441,0.3396,0.305811,0.236316,0.731754,0.388576,0.240211,0.32617,standing
17.097978,0.714923,0.218533,0.898985,0.241413,0.538527,0.124881,0.176911,0.264547,0.079611,0.103633,0.125708,0.090209,0.076794,0.196049,0.174539,0.196236,0.049776,0.216242,0.078208,0.167708,0.051569,0.21925,0.02426,0.266822,0.186921,0.186443,0.131149,0.103256,0.245425,0.065617,0.074654,0.115018,0.074654,0.065617,0.245425,0.103256,0.131149,0.186443,0.186921,0.266822,0.02426,0.21925,0.051569,0.167708,0.078208,0.216242,0.049776,0.196236,0.174539,0.196049,0.076794,0.090209,0.125708,0.103633,0.079611,0.264547,0.176911,0.124881,0.538527,0.241413,0.898985,0.218533,0.714923,0.332137,standing
16.791669,0.528049,0.657462,0.534192,0.835459,0.241001,0.285455,0.049865,0.0145,0.065972,0.270244,0.108029,0.296656,0.149225,0.123565,0.098316,0.166313,0.048768,0.14034,0.126239,0.049377,0.041632,0.051824,0.195588,0.156492,0.065818,0.03737,0.191002,0.101027,0.053501,0.084769,0.152088,0.068814,0.152088,0.084769,0.053501,0.101027,0.191002,0.03737,0.065818,0.156492,0.195588,0.051824,0.041632,0.049377,0.126239,0.14034,0.048768,0.166313,0.098316,0.123565,0.149225,0.296656,0.108029,0.270244,0.065972,0.0145,0.049865,0.285455,0.241001,0.835459,0.534192,0.657462,0.528049,0.360761,standing
16.130847,0.551447,0.315167,0.458898,0.41684,0.753239,0.054812,0.180022,0.128042,0.033059,0.132224,0.212055,0.081717,0.21992,0.175298,0.070253,0.175844,0.108901,0.100355,0.126023,0.047534,0.131181,0.200399,0.039899,0.054649,0.042997,0.057321,0.038559,0.050299,0.070435,0.032811,0.042667,0.035311,0.042667,0.032811,0.070435,0.050299,0.038559,0.057321,0.042997,0.054649,0.039899,0.200399,0.131181,0.047534,0.126023,0.100355,0.108901,0.175844,0.070253,0.175298,0.21992,0.081717,0.212055,0.132224,0.033059,0.128042,0.180022,0.054812,0.753239,0.41684,0.458898,0.315167,0.551447,0.300382,standing
16.791053,0.490943,1.26491,0.422963,0.154309,0.37503,0.462328,0.176317,0.242119,0.307095,0.059473,0.144733,0.137962,0.181049,0.102041,0.128432,0.210718,0.101972,0.093778,0.13619,0.082549,0.128118,0.068137,0.077883,0.196155,0.13402,0.092717,0.135958,0.0199,0.04796,0.063158,0.037331,0.042298,0.037331,0.063158,0.04796,0.0199,0.135958,0.092717,0.13402,0.196155,0.077883,0.068137,0.128118,0.082549,0.13619,0.093778,0.101972,0.210718,0.128432,0.102041,0.181049,0.137962,0.144733,0.059473,0.307095,0.242119,0.176317,0.462328,0.37503,0.154309,0.422963,1.26491,0.490943,0.354871,standing
17.415606,0.941349,0.336208,0.726443,0.407721,0.58172,0.31444,0.23734,0.219733,0.163305,0.159181,0.059466,0.065225,0.182767,0.055457,0.048906,0.040649,0.199716,0.132531,0.135591,0.016065,0.025359,0.009947,0.093356,0.249777,0.011137,0.257381,0.228348,0.108338,0.241903,0.020084,0.159975,0.139168,0.159975,0.020084,0.241903,0.108338,0.228348,0.257381,0.011137,0.249777,0.093356,0.009947,0.025359,0.016065,0.135591,0.132531,0.199716,0.040649,0.048906,0.055457,0.182767,0.065225,0.059466,0.159181,0.163305,0.219733,0.23734,0.31444,0.58172,0.407721,0.726443,0.336208,0.941349,0.355249,standing
16.37263,0.082385,0.308886,0.14538,0.256272,0.358045,0.21407,0.115997,0.277625,0.342814,0.268427,0.098362,0.134553,0.22987,0.107988,0.2015,0.09441,0.129942,0.074438,0.254274,0.248986,0.251438,0.145129,0.101252,0.139775,0.283518,0.069545,0.165008,0.370002,0.213292,0.207725,0.109466,0.303354,0.109466,0.207725,0.213292,0.370002,0.165008,0.069545,0.283518,0.139775,0.101252,0.145129,0.251438,0.248986,0.254274,0.074438,0.129942,0.09441,0.2015,0.107988,0.22987,0.134553,0.098362,0.268427,0.342814,0.277625,0.115997,0.21407,0.358045,0.256272,0.14538,0.308886,0.082385,0.326575,standing
17.895049,0.244792,1.416788,0.908145,1.039321,0.599534,0.233688,0.067705,0.081998,0.041238,0.047586,0.186312,0.053271,0.120889,0.008535,0.096537,0.158799,0.01054,0.179074,0.134282,0.032454,0.143909,0.084548,0.030341,0.046936,0.081584,0.139383,0.046585,0.015478,0.15075,0.132437,0.102053,0.008528,0.102053,0.132437,0.15075,0.015478,0.046585,0.139383,0.081584,0.046936,0.030341,0.084548,0.143909,0.032454,0.134282,0.179074,0.01054,0.158799,0.096537,0.008535,0.120889,0.053271,0.186312,0.047586,0.041238,0.081998,0.067705,0.233688,0.599534,1.039321,0.908145,1.416788,0.244792,0.394237,standing
16.397293,0.581117,0.431656,0.274684,0.464847,0.421512,0.28659,0.128179,0.218536,0.185427,0.117414,0.236955,0.079152,0.130888,0.039263,0.071211,0.113304,0.117086,0.097137,0.051916,0.135723,0.101237,0.090477,0.107028,0.086592,0.045429,0.070533,0.047917,0.035792,0.033851,0.034941,0.010537,0.013097,0.010537,0.034941,0.033851,0.035792,0.047917,0.070533,0.045429,0.086592,0.107028,0.090477,0.101237,0.135723,0.051916,0.097137,0.117086,0.113304,0.071211,0.039263,0.130888,0.079152,0.236955,0.117414,0.185427,0.218536,0.128179,0.28659,0.421512,0.464847,0.274684,0.431656,0.581117,0.336667,standing
17.091589,0.231943,0.445054,0.228499,0.156859,0.432114,0.421468,0.230361,0.12744,0.036087,0.039271,0.09948,0.195741,0.091313,0.203176,0.061783,0.153249,0.292213,0.215748,0.146973,0.129929,0.103522,0.201153,0.101823,0.060308,0.134083,0.074105,0.07804,0.071661,0.08789,0.059363,0.034511,0.034973,0.034511,0.059363,0.08789,0.071661,0.07804,0.074105,0.134083,0.060308,0.101823,0.201153,0.103522,0.129929,0.146973,0.215748,0.292213,0.153249,0.061783,0.203176,0.091313,0.195741,0.09948,0.039271,0.036087,0.12744,0.230361,0.421468,0.432114,0.156859,0.228499,0.445054,0.231943,0.331771,standing
18.058874,1.247499,0.498415,0.440602,0.702048,0.619276,0.238571,0.138642,0.287289,0.244749,0.07076,0.107939,0.100748,0.043417,0.06925,0.162208,0.156444,0.115966,0.132449,0.154412,0.051722,0.129123,0.051366,0.227779,0.081634,0.070157,0.125745,0.062188,0.05751,0.054493,0.219969,0.087062,0.203783,0.087062,0.219969,0.054493,0.05751,0.062188,0.125745,0.070157,0.081634,0.227779,0.051366,0.129123,0.051722,0.154412,0.132449,0.115966,0.156444,0.162208,0.06925,0.043417,0.100748,0.107939,0.07076,0.244749,0.287289,0.138642,0.238571,0.619276,0.702048,0.440602,0.498415,1.247499,0.384246,standing
18.701067,0.799247,0.824207,1.436953,0.393136,0.434078,0.211239,0.013951,0.181496,0.162105,0.166415,0.175345,0.14334,0.082537,0.190858,0.056251,0.12886,0.18769,0.291255,0.361866,0.230292,0.142523,0.064859,0.137622,0.214197,0.18314,0.146677,0.207759,0.111037,0.103608,0.125302,0.253655,0.321221,0.253655,0.125302,0.103608,0.111037,0.207759,0.146677,0.18314,0.214197,0.137622,0.064859,0.142523,0.230292,0.361866,0.291255,0.18769,0.12886,0.056251,0.190858,0.082537,0.14334,0.175345,0.166415,0.162105,0.181496,0.013951,0.211239,0.434078,0.393136,1.436953,0.824207,0.799247,0.39699,standing
18.913913,0.780212,0.921487,0.715421,0.995334,0.210424,0.139303,0.10674,0.148309,0.054876,0.291365,0.153195,0.262423,0.149449,0.140722,0.177211,0.21083,0.117803,0.173006,0.014913,0.178978,0.110928,0.128513,0.188066,0.143856,0.131011,0.138725,0.088241,0.227274,0.214102,0.086337,0.097288,0.057487,0.097288,0.086337,0.214102,0.227274,0.088241,0.138725,0.131011,0.143856,0.188066,0.128513,0.110928,0.178978,0.014913,0.173006,0.117803,0.21083,0.177211,0.140722,0.149449,0.262423,0.153195,0.291365,0.054876,0.148309,0.10674,0.139303,0.210424,0.995334,0.715421,0.921487,0.780212,0.400916,standing
19.466178,1.587797,1.648862,0.704306,0.234373,0.139252,0.139467,0.2803,0.075136,0.040474,0.203011,0.045847,0.132128,0.109793,0.151777,0.165621,0.200104,0.153942,0.20709,0.093962,0.032941,0.041321,0.101197,0.066491,0.049329,0.051796,0.070832,0.019394,0.073866,0.051571,0.023993,0.018265,0.037123,0.018265,0.023993,0.051571,0.073866,0.019394,0.070832,0.051796,0.049329,0.066491,0.101197,0.041321,0.032941,0.093962,0.20709,0.153942,0.200104,0.165621,0.151777,0.109793,0.132128,0.045847,0.203011,0.040474,0.075136,0.2803,0.139467,0.139252,0.234373,0.704306,1.648862,1.587797,0.453377,standing
17.787009,1.696141,0.781607,1.877878,0.965348,0.612285,0.443874,0.137356,0.19861,0.120078,0.169949,0.114213,0.131283,0.049254,0.161809,0.185485,0.188228,0.162362,0.047973,0.145787,0.061054,0.144301,0.062524,0.131129,0.125698,0.102295,0.03408,0.047902,0.101746,0.020383,0.065381,0.087685,0.141079,0.087685,0.065381,0.020383,0.101746,0.047902,0.03408,0.102295,0.125698,0.131129,0.062524,0.144301,0.061054,0.145787,0.047973,0.162362,0.188228,0.185485,0.161809,0.049254,0.131283,0.114213,0.169949,0.120078,0.19861,0.137356,0.443874,0.612285,0.965348,1.877878,0.781607,1.696141,0.456398,standing
20.440426,0.376857,1.338942,1.517348,1.318189,0.519331,0.527663,0.482558,0.374729,0.137214,0.072906,0.160239,0.144255,0.141353,0.027455,0.007734,0.060221,0.197892,0.182105,0.107635,0.006825,0.070548,0.126876,0.170436,0.124393,0.285502,0.237687,0.033406,0.1335,0.066071,0.074061,0.040745,0.119992,0.040745,0.074061,0.066071,0.1335,0.033406,0.237687,0.285502,0.124393,0.170436,0.126876,0.070548,0.006825,0.107635,0.182105,0.197892,0.060221,0.007734,0.027455,0.141353,0.144255,0.160239,0.072906,0.137214,0.374729,0.482558,0.527663,0.519331,1.318189,1.517348,1.338942,0.376857,0.444879,standing
19.425868,0.852654,0.36023,1.493792,1.384044,0.895555,0.564603,0.355326,0.338568,0.215229,0.132846,0.130563,0.254214,0.146632,0.047593,0.066019,0.189947,0.100756,0.155998,0.155147,0.188429,0.273944,0.251682,0.045781,0.089999,0.400031,0.270043,0.161051,0.129871,0.230995,0.12696,0.206859,0.101549,0.206859,0.12696,0.230995,0.129871,0.161051,0.270043,0.400031,0.089999,0.045781,0.251682,0.273944,0.188429,0.155147,0.155998,0.100756,0.189947,0.066019,0.047593,0.146632,0.254214,0.130563,0.132846,0.215229,0.338568,0.355326,0.564603,0.895555,1.384044,1.493792,0.36023,0.852654,0.45307,standing
17.972032,0.378737,0.348435,0.40578,0.08323,0.932881,0.581994,0.183973,0.119559,0.188641,0.224809,0.179764,0.184451,0.068683,0.096551,0.135096,0.116265,0.183272,0.064037,0.171308,0.099644,0.029209,0.06947,0.139416,0.08506,0.078867,0.088282,0.037432,0.119534,0.036464,0.056239,0.022704,0.095724,0.022704,0.056239,0.036464,0.119534,0.037432,0.088282,0.078867,0.08506,0.139416,0.06947,0.029209,0.099644,0.171308,0.064037,0.183272,0.116265,0.135096,0.096551,0.068683,0.184451,0.179764,0.224809,0.188641,0.119559,0.183973,0.581994,0.932881,0.08323,0.40578,0.348435,0.378737,0.344342,standing
20.376158,1.456232,1.249711,0.553245,1.380546,0.90864,0.639229,0.067339,0.150988,0.053346,0.205415,0.210758,0.149032,0.162149,0.2009,0.07204,0.116766,0.089519,0.195948,0.059492,0.243897,0.047641,0.149329,0.051101,0.041601,0.05075,0.097951,0.014948,0.02879,0.049017,0.035885,0.032426,0.083566,0.032426,0.035885,0.049017,0.02879,0.014948,0.097951,0.05075,0.041601,0.051101,0.149329,0.047641,0.243897,0.059492,0.195948,0.089519,0.116766,0.07204,0.2009,0.162149,0.149032,0.210758,0.205415,0.053346,0.150988,0.067339,0.639229,0.90864,1.380546,0.553245,1.249711,1.456232,0.442668,standing
17.246865,0.811599,0.529463,0.412557,0.389671,0.362754,0.223545,0.19595,0.15975,0.080736,0.142896,0.190657,0.036236,0.111627,0.181717,0.177182,0.14879,0.198062,0.14188,0.130015,0.282507,0.167985,0.04906,0.075101,0.103791,0.105751,0.056391,0.089983,0.042852,0.121415,0.085844,0.041182,0.096372,0.041182,0.085844,0.121415,0.042852,0.089983,0.056391,0.105751,0.103791,0.075101,0.04906,0.167985,0.282507,0.130015,0.14188,0.198062,0.14879,0.177182,0.181717,0.111627,0.036236,0.190657,0.142896,0.080736,0.15975,0.19595,0.223545,0.362754,0.389671,0.412557,0.529463,0.811599,0.332702,standing
19.667098,1.703042,0.612782,1.486609,1.622726,0.310145,0.250801,0.092131,0.350284,0.24648,0.009542,0.166583,0.075485,0.225968,0.080577,0.326299,0.154903,0.111443,0.007867,0.209881,0.191036,0.16477,0.076328,0.185137,0.209272,0.196947,0.105895,0.103134,0.134934,0.057463,0.142866,0.11932,0.08688,0.11932,0.142866,0.057463,0.134934,0.103134,0.105895,0.196947,0.209272,0.185137,0.076328,0.16477,0.191036,0.209881,0.007867,0.111443,0.154903,0.326299,0.080577,0.225968,0.075485,0.166583,0.009542,0.24648,0.350284,0.092131,0.250801,0.310145,1.622726,1.486609,0.612782,1.703042,0.506434,standing
19.516575,0.587981,0.806306,1.14182,1.243116,1.131887,0.246733,0.413185,0.224159,0.117827,0.222952,0.203495,0.070928,0.156777,0.206028,0.265514,0.042135,0.033328,0.186188,0.075029,0.110899,0.144249,0.208543,0.034988,0.247653,0.067254,0.127027,0.05545,0.054202,0.164589,0.047108,0.047188,0.231435,0.047188,0.047108,0.164589,0.054202,0.05545,0.127027,0.067254,0.247653,0.034988,0.208543,0.144249,0.110899,0.075029,0.186188,0.033328,0.042135,0.265514,0.206028,0.156777,0.070928,0.203495,0.222952,0.117827,0.224159,0.413185,0.246733,1.131887,1.243116,1.14182,0.806306,0.587981,0.423492,standing
18.97565,0.691696,0.806206,1.718358,0.663246,0.725916,0.138772,0.190163,0.090709,0.073856,0.180005,0.183929,0.158728,0.106278,0.088448,0.108786,0.042768,0.0678,0.115896,0.043404,0.235486,0.081548,0.019304,0.076009,0.068861,0.147471,0.060484,0.062537,0.107033,0.132715,0.0216,0.050287,0.08021,0.050287,0.0216,0.132715,0.107033,0.062537,0.060484,0.147471,0.068861,0.076009,0.019304,0.081548,0.235486,0.043404,0.115896,0.0678,0.042768,0.108786,0.088448,0.106278,0.158728,0.183929,0.180005,0.073856,0.090709,0.190163,0.138772,0.725916,0.663246,1.718358,0.806206,0.691696,0.415105,standing
17.884971,0.810145,0.142868,0.547191,0.410743,0.333947,0.160367,0.247687,0.183296,0.186524,0.064111,0.131222,0.198711,0.20773,0.130588,0.119529,0.166426,0.158154,0.067442,0.088025,0.13872,0.088586,0.030545,0.129579,0.101044,0.050948,0.033666,0.061782,0.018207,0.054607,0.009043,0.027802,0.055288,0.027802,0.009043,0.054607,0.018207,0.061782,0.033666,0.050948,0.101044,0.129579,0.030545,0.088586,0.13872,0.088025,0.067442,0.158154,0.166426,0.119529,0.130588,0.20773,0.198711,0.131222,0.064111,0.186524,0.183296,0.247687,0.160367,0.333947,0.410743,0.547191,0.142868,0.810145,0.330871,standing
19.255256,0.418133,1.496458,0.143254,1.421698,0.695776,0.238051,0.351334,0.288252,0.09744,0.209872,0.182479,0.23574,0.194553,0.07984,0.160951,0.112443,0.0146,0.22994,0.072856,0.190176,0.138377,0.385344,0.240916,0.20423,0.10298,0.130904,0.089057,0.182026,0.071583,0.1103,0.014812,0.121043,0.014812,0.1103,0.071583,0.182026,0.089057,0.130904,0.10298,0.20423,0.240916,0.385344,0.138377,0.190176,0.072856,0.22994,0.0146,0.112443,0.160951,0.07984,0.194553,0.23574,0.182479,0.209872,0.09744,0.288252,0.351334,0.238051,0.695776,1.421698,0.143254,1.496458,0.418133,0.457269,standing
